timestamp,tag_id,x,y,z,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist
2025-11-25 13:52:41.658,1,2.505905,3.674051,1.930912,4.587631,3.876537,0,8.706303,8.87661,4.782448
2025-11-25 13:52:41.735,1,2.510068,3.67414,1.932499,4.58397,3.879774,0,8.705671,8.877499,4.786671
2025-11-25 13:52:41.793,1,2.516535,3.673158,1.953097,4.59003,3.893023,0,8.70436,8.868369,4.778423
2025-11-25 13:52:41.793,1,2.516961,3.668152,1.942629,4.582884,3.901298,0,8.699879,8.884005,4.781241
2025-11-25 13:52:41.836,1,2.51691,3.668355,1.937479,4.580508,3.907358,0,8.694736,8.886146,4.787216
2025-11-25 13:52:41.887,1,2.516559,3.671099,1.957673,4.576538,3.901949,0,8.698175,8.888588,4.792808
2025-11-25 13:52:41.935,1,2.519662,3.673937,2.015897,4.581253,3.905804,0,8.698208,8.87314,4.800681
2025-11-25 13:52:41.983,1,2.521312,3.675784,2.037002,4.578939,3.89767,0,8.696034,8.869636,4.791881
2025-11-25 13:52:42.031,1,2.520766,3.68464,2.074258,4.577184,3.883854,0,8.690224,8.879476,4.801411
2025-11-25 13:52:42.077,1,2.522026,3.690422,2.054174,4.586137,3.868564,0,8.681396,8.876482,4.795081
2025-11-25 13:52:42.136,1,2.520426,3.694879,2.036792,4.577871,3.850174,0,8.684332,8.877528,4.786987
2025-11-25 13:52:42.198,1,2.517352,3.703194,2.060462,4.588275,3.837742,0,8.698555,8.872072,4.8089
2025-11-25 13:52:42.198,1,2.51363,3.712058,2.052955,4.59068,3.820979,0,8.695546,8.872093,4.807927
2025-11-25 13:52:42.247,1,2.510245,3.723003,2.066322,4.592948,3.800216,0,8.704074,8.888109,4.821268
2025-11-25 13:52:42.318,1,2.510427,3.731046,2.060524,4.595254,3.780116,0,8.696598,8.865602,4.801049
2025-11-25 13:52:42.374,1,2.510393,3.72831,2.018061,4.595497,3.773435,0,8.716695,8.868271,4.788055
2025-11-25 13:52:42.431,1,2.509841,3.733304,2.021969,4.59933,3.765908,0,8.709455,8.857924,4.796424
2025-11-25 13:52:42.850,1,2.510283,3.735704,2.009496,4.599021,3.760043,0,8.697724,8.858987,4.790929
2025-11-25 13:52:42.908,1,2.521422,3.748909,2.012899,4.614945,3.75374,0,8.663857,8.844323,4.785958
2025-11-25 13:52:42.964,1,2.53055,3.755324,1.927857,4.622545,3.759138,0,8.620373,8.843151,4.76453
2025-11-25 13:52:43.012,1,2.544963,3.763952,1.898062,4.633144,3.740779,0,8.59902,8.832191,4.761171
2025-11-25 13:52:43.058,1,2.548459,3.768078,1.825897,4.639703,3.733421,0,8.594686,8.839346,4.760288
2025-11-25 13:52:43.114,1,2.552298,3.773442,1.816135,4.662903,3.725725,0,8.608635,8.835744,4.762765
2025-11-25 13:52:43.163,1,2.550512,3.77017,1.77165,4.671815,3.710575,0,8.630703,8.846924,4.758485
2025-11-25 13:52:43.208,1,2.542471,3.763509,1.768409,4.656976,3.710008,0,8.659302,8.848294,4.763941
2025-11-25 13:52:43.264,1,2.555431,3.699861,1.784752,4.633789,4.006743,0,8.670549,8.837523,4.762884
2025-11-25 13:52:43.264,1,2.559696,3.678161,1.84946,4.620286,3.973925,0,8.673239,8.836707,4.773996
2025-11-25 13:52:43.312,1,2.557487,3.648322,1.864872,4.613806,4.019299,0,8.692718,8.825415,4.768869
2025-11-25 13:52:43.358,1,2.566159,3.622463,1.953823,4.604693,4.124,0,8.706633,8.800468,4.76542
2025-11-25 13:52:43.414,1,2.570226,3.639851,2.04078,4.595246,3.934244,0,8.693203,8.776549,4.772187
2025-11-25 13:52:43.462,1,2.551668,3.665303,2.061335,4.565786,3.798307,0,8.734214,8.77262,4.770192
2025-11-25 13:52:43.518,1,2.538055,3.687459,2.093052,4.54858,3.743251,0,8.790534,8.825855,4.752062
2025-11-25 13:52:43.572,1,2.519208,3.683145,2.049138,4.532496,3.854428,0,8.808078,8.856922,4.770181
